RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,DateofCalculation,Valid_Aphia
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126822,1,NA,4,1,2,1,NA,927,1,29,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126822,1,NA,4,1,2,1,NA,927,1,32,2,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107254,1,M,8,1,4,1,NA,303,.,32,2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107254,1,M,8,1,4,1,NA,303,.,35,2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107254,1,M,8,1,4,1,NA,303,.,38,2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107254,1,M,8,1,4,1,NA,303,.,43,2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,14,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,15,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,16,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,18,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,19,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,22,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,23,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,25,8,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,26,4,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,27,6,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126484,1,NA,54,1,27,1,NA,4092,1,31,2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127023,1,NA,4,1,2,1,NA,416,1,20,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127023,1,NA,4,1,2,1,NA,416,1,21,2,NA,NA,20210609,127023
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127312,1,NA,52,1,26,1,NA,24,1,3,28,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127312,1,NA,52,1,26,1,NA,24,1,4,24,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,17,90.66,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,18,284.94,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,19,673.49,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,20,440.36,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,21,181.32,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126439,1,NA,1683.73,1,130,1,NA,71519,1,22,12.95,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127419,1,NA,6,1,3,1,NA,140,1,9,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127419,1,NA,6,1,3,1,NA,140,1,10,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127419,1,NA,6,1,3,1,NA,140,1,11,2,NA,NA,20210609,127419
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,11725,4,NA,16,1,8,1,NA,43,NA,NA,-9,NA,NA,20210609,11725
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,138138,4,NA,2,1,1,1,NA,4,NA,NA,-9,NA,NA,20210609,138138
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,16,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,20,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,21,14,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,22,18,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,23,28,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,24,38,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,25,52,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,26,8,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,M,166,1,83,1,NA,1157,.,28,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,12,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,13,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,16,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,24,6,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,25,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,26,18,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,33,4,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,36,2,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,27,14,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,28,24,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,29,12,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,30,6,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,31,10,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107109,1,F,114,1,57,1,NA,1248,.,32,8,NA,NA,20210609,107109
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107677,4,U,132,1,66,1,NA,159,NA,NA,-9,NA,NA,20210609,107677
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107682,4,U,2,1,1,1,NA,4,NA,NA,-9,NA,NA,20210609,107682
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107660,4,U,380,1,190,1,NA,607,NA,NA,-9,NA,NA,20210609,107660
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,19,10,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,20,30,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,21,18,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,22,10,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,23,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,151174,1,NA,72,1,36,1,NA,4326,1,25,2,NA,NA,20210609,151174
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126222,1,NA,2,1,1,1,NA,9,1,9,2,NA,NA,20210609,126222
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126285,1,NA,2,1,1,1,NA,175,1,41,2,NA,NA,20210609,126285
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126435,1,NA,38,1,19,1,NA,175,1,7,14,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126435,1,NA,38,1,19,1,NA,175,1,8,16,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126435,1,NA,38,1,19,1,NA,175,1,9,6,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,126435,1,NA,38,1,19,1,NA,175,1,10,2,NA,NA,20210609,126435
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127251,1,NA,2,1,1,1,NA,24,1,9,2,NA,NA,20210609,127251
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,41,2,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,42,2,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,45,6,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,46,6,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,47,8,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,48,6,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,49,6,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,50,8,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,51,6,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,52,4,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,53,4,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,127088,1,NA,62,1,31,1,NA,4429,1,54,4,NA,NA,20210609,127088
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,66,42,2018,W,107120,4,U,4,1,2,1,NA,8,NA,NA,-9,NA,NA,20210609,107120
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126822,1,NA,6.2,1,3,1,NA,1406,1,32,2.06,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126822,1,NA,6.2,1,3,1,NA,1406,1,33,4.13,NA,NA,20210609,126822
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,32,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,34,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,35,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,36,7.67,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,37,15.35,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,38,15.35,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,52,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,53,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,54,15.35,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,61,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,45,11.51,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,46,11.51,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,47,7.67,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,48,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,49,3.83,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,51,7.67,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,39,7.67,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,40,15.35,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,41,15.35,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,42,23.02,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,43,26.86,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,M,222.59,1,58,1,NA,13386,.,44,11.51,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,27,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,30,6.2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,31,8.27,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,32,8.27,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,33,8.27,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,34,8.27,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,43,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,45,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,47,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,50,4.13,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,36,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,37,2.06,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,39,4.13,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,40,6.2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,41,6.2,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,107254,1,F,76.55,1,37,1,NA,2648,.,42,4.13,NA,NA,20210609,107254
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,11,6.2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,12,20.68,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,13,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,14,24.82,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,15,6.2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,16,10.34,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,49,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,50,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,52,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,58,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,60,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,66,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,35,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,36,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,37,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,38,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,40,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,44,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,29,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,30,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,31,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,32,6.2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,33,12.41,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,34,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,23,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,24,12.41,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,25,18.62,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,26,6.2,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,27,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,28,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,17,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,18,8.27,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,19,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,20,2.06,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,21,12.41,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126484,1,NA,237.93,1,115,1,NA,43311,1,22,4.13,NA,NA,20210609,126484
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,127126,4,NA,2.06,1,1,1,NA,24,NA,NA,-9,NA,NA,20210609,127126
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,127312,1,NA,53.1,1,22,1,NA,28,1,3,28.96,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,127312,1,NA,53.1,1,22,1,NA,28,1,4,24.13,NA,NA,20210609,127312
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,127146,1,NA,2.06,1,1,1,NA,285,1,26,2.06,NA,NA,20210609,127146
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126439,1,NA,4643.59,1,145,1,NA,173958,1,17,608.47,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126439,1,NA,4643.59,1,145,1,NA,173958,1,18,1793.38,NA,NA,20210609,126439
HL,PT-IBTS,4,PT,68NA,NCT,NA,B,P,64,45,2018,W,126439,1,NA,4643.59,1,145,1,NA,173958,1,19,1409.09,NA,NA,20210609,126439
